inventor_id,name,country
fl:mi_ln:meckler-1,Milton Meckler,
fl:to_ln:talg-1,Tor Ole Talgø,
fl:ke_ln:hashimoto-29,Kenji Hashimoto,
fl:hi_ln:dohta-1,Hisayo Dohta,
fl:ya_ln:ogawa-17,Yasuhiro Ogawa,
fl:st_ln:ammon-1,Stephen Douglas Ammon,
fl:hi_ln:akutsu-2,Hiroaki Akutsu,
fl:pa_ln:doublet-1,Paul Doublet,
fl:ja_ln:foley-6,Jack Foley,
fl:ca_ln:decusatis-1,Casimer M. DeCusatis,
fl:om_ln:mithari-1,Omkar Sunil Mithari,IN
fl:al_ln:wong-15,Alex Robert Wong,CA
fl:ta_ln:matono-1,Takaaki Matono,JP
fl:qi_ln:mi-3,Qing Mi,
fl:te_ln:motoyama-2,Tetsuro Motoyama,US
fl:ta_ln:yoo-36,Taesang Yoo,
fl:wa_ln:collins-2,Walter Collins,
fl:er_ln:liu-5,Eric Chih-Fang Liu,
fl:he_ln:melton-1,"Hewlett E. Melton, Jr.",
fl:kh_ln:muneer-1,Khan M. Muneer,US
fl:pa_ln:franklin-7,Patrick Franklin,
fl:ke_ln:gunter-2,Kenneth L. Gunter,
fl:sh_ln:watabe-11,Shin Watabe,
fl:yu_ln:nakai-15,Yutaka Nakai,JP
fl:ro_ln:matousek-3,Robert A. Matousek,
fl:lu_ln:gsellman-1,Lucas Gsellman,
fl:ar_ln:balasubramanyam-1,Archana Balasubramanyam,
fl:ju_ln:dong-9,Junkai Dong,
fl:ch_ln:low-12,Chee Suan Low,
fl:an_ln:haeger-1,Ansgar M. Haeger,
fl:aj_ln:srikrishna-1,Ajay Srikrishna,
fl:ja_ln:holtzman-1,Jack Holtzman,US
fl:kr_ln:kiss-1,Krisztian Kiss,
fl:be_ln:kusters-1,Benjamin E. Kusters,
fl:wa_ln:fleras-1,Warren K. Fleras,
fl:hi_ln:nago-2,Hidetada Nago,JP
fl:je_ln:bell-14,Jeffrey Bell,
fl:wo_ln:kim-321,Woohyun Kim,
fl:fu_ln:takahashi-21,Fumiaki Takahashi,JP
fl:sh_ln:toyomura-1,Shigeru Toyomura,JP
fl:ad_ln:katz-6,Adam J. Katz,US
fl:ju_ln:yuan-28,Jun Yuan,US
fl:ka_ln:nakagawa-33,Katsumi Nakagawa,
fl:pa_ln:kincaid-4,Pamela J. J. Kincaid,
fl:sh_ln:yamamoto-83,Shinya Yamamoto,
fl:jo_ln:cressey-1,John R. Cressey,
fl:mi_ln:ramon-2,Michael Edward Ramon,
fl:mi_ln:lebby-1,Michael S. Lebby,
fl:no_ln:ooki-2,Norihiro Ooki,
fl:pa_ln:bastide-2,Paul R. Bastide,US
fl:ge_ln:grabarnik-1,Genady Grabarnik,US
fl:cl_ln:lamoureux-1,Clement Lamoureux,
fl:li_ln:fong-2,Liana L. Fong,US
fl:hi_ln:haga-15,Hidemi Haga,JP
00eziv6w1cv3fja2b7bhsdkv4,"Josef Babicka, deceased",CZ
fl:wo_ln:fischer-9,Wolfgang Fischer,
fl:ch_ln:lee-1153,Chun-Liang Lee,
fl:na_ln:shimomura-5,Naoki Shimomura,
00ezqptzwastm9zc5twt1h9sw,John Kitos,
fl:st_ln:herold-1,Stanley J. Herold,
fl:is_ln:fehervari-1,Istvan Fehervari,
fl:al_ln:lugovskoy-2,Alexey A. Lugovskoy,US
fl:kl_ln:nickisch-2,Klaus Nickisch,
fl:ri_ln:stevenson-9,Richard D. Stevenson,
fl:sa_ln:ikai-1,Satoshi Ikai,JP
fl:ta_ln:yamamoto-74,Taisuke Yamamoto,
fl:ro_ln:blake-12,Robert C. Blake,
fl:mi_ln:midghall-1,Mike Midghall,US
fl:hi_ln:isobe-14,Hiroaki Isobe,
fl:ja_ln:opra-1,Janos Opra,
fl:st_ln:barth-1,Steven Todd Barth,
fl:ma_ln:babcock-3,Martin P. Babcock,
fl:ch_ln:park-581,Changhwan PARK,KR
fl:ja_ln:rivera-8,James A. Rivera,
fl:ro_ln:hill-21,Robert L. Hill,US
00f0tlpzmea05n6fkwxj8jx6i,Jeffrey A. Dresden,
fl:ni_ln:langley-1,Nigel Brian Thomas Langley,US
fl:ro_ln:williamson-11,Rodney L. Williamson,
fl:ha_ln:zhang-137,Hanna Zhang,
fl:bo_ln:yang-46,Bo Yang,
fl:do_ln:kang-81,Dong Jin Kang,
fl:de_ln:zhang-126,Dengfu Zhang,
fl:se_ln:cho-202,Seowon Cho,
fl:se_ln:wardell-1,Seth Wardell,
fl:ri_ln:barnard-3,Richard Barnard,
fl:da_ln:li-137,Dapeng Li,
fl:ph_ln:sartori-2,Philippe Sartori,
fl:ch_ln:tang-127,Chunkang Tang,
fl:ha_ln:sekiya-3,Harutaka Sekiya,JP
fl:mi_ln:kim-148,Min-sup Kim,
fl:tz_ln:su-16,Tzung-Min Su,
fl:ma_ln:davies-23,Mark Anthony Davies,GB
fl:ri_ln:sproat-1,Richard William Sproat,
fl:it_ln:neeman-1,Itay A. Neeman,
fl:di_ln:heintzen-1,Dirk Heintzen,
fl:me_ln:block-2,Meinolf Block,
fl:jo_ln:teles-2,Joaquim Henrique Teles,
fl:ta_ln:ueki-16,Tatsuhiro Ueki,
fl:ka_ln:harings-1,Kathleen S. Harings,
fl:ja_ln:peacock-10,Jack Peacock,
fl:ha_ln:kakumaru-1,Hajime Kakumaru,
fl:ma_ln:piontek-2,Manfred Piontek,
fl:wi_ln:bourdeau-2,William J. Bourdeau,
fl:th_ln:deaton-2,Thomas P. Deaton,
fl:ha_ln:johnson-12,Harold D. Johnson,
fl:da_ln:sanchez-8,Daniel Sanchez,
00f39gyfruo9jbn9y7z380tyf,Tarmo Jukarainen,
fl:er_ln:aluf-1,Erez Aluf,
fl:yo_ln:zeng-18,Yong Zeng,
fl:ji_ln:zhai-28,Jiefu Zhai,US
fl:mo_ln:song-23,Moo-Hyoung Song,
fl:an_ln:cragg-1,Andrew H. Cragg,
fl:ke_ln:osborn-6,Kevin Osborn,US
fl:fe_ln:wang-68,Feng-Chun Wang,
fl:do_ln:delillo-1,Dominick D. DeLillo,US
fl:ky_ln:johns-1,Kyle R. Johns,
fl:wi_ln:clune-1,William Clune,US
fl:ed_ln:kline-2,Edward W. Kline,
fl:be_ln:leavens-1,Benjamin John Leavens,
fl:ma_ln:sharifi-4,Matthew Sharifi,
fl:ka_ln:sasaki-68,Kayo Sasaki,
fl:je_ln:herman-13,Jeffrey A. Herman,
fl:ku_ln:lai-25,Kuo-Chih Lai,
fl:ja_ln:sequin-1,Jacques Sequin,
fl:mi_ln:kund-1,Michael Kund,
fl:hi_ln:ochiai-5,Hiroshi Ochiai,JP
fl:le_ln:lakey-2,Leroy Ernest Lakey,
fl:to_ln:walker-11,Todd E. Walker,
fl:ju_ln:barnes-2,Judith A. Barnes,US
fl:ta_ln:nakata-2,Tadao Nakata,
fl:ri_ln:joslin-1,Richard D. Joslin,
fl:xi_ln:wang-437,Xiang Wang,CA
fl:ga_ln:chen-43,Gary Chen,
fl:ch_ln:baudot-1,Charles Baudot,
fl:si_ln:andersen-3,Signe Utoft Andersen,
fl:ri_ln:stockel-1,Richard F. Stockel,US
fl:ji_ln:li-402,Jian Li,
fl:br_ln:tennant-4,Bruce A. Tennant,
fl:sh_ln:akimoto-7,Shuji Akimoto,
fl:ma_ln:garr-1,Matthew E. Garr,
fl:yu_ln:suzuki-53,Yusuke Suzuki,JP
fl:bi_ln:chiu-1,Bikin Chiu,
fl:pa_ln:kimelman-1,Paul Kimelman,
fl:it_ln:yedid-1,Itay Yedid,
fl:hi_ln:miura-12,Hidetoshi Miura,
fl:da_ln:tomimatsu-1,Daisuke Tomimatsu,
fl:ka_ln:ma-12,Kai-Chieh Ma,US
fl:at_ln:goto-2,Atsushi Goto,
fl:ta_ln:yamada-98,Takahiro Yamada,JP
fl:jo_ln:kline-5,John F. Kline,US
fl:ry_ln:cmich-1,Ryan Cmich,
fl:vi_ln:bregeon-1,Vincent Bregeon,FR
fl:wi_ln:stewart-6,William C. Stewart,
fl:ky_ln:oh-39,Kyu Hwan Oh,
fl:ti_ln:klein-6,Timothy R. Klein,
fl:ge_ln:seong-2,GeumJung Seong,KR
fl:ta_ln:nakagaki-6,Tatsuru Nakagaki,JP
fl:ke_ln:morrell-3,Kelly J. Morrell,
fl:ni_ln:abbatiello-1,Nicholas D. Abbatiello,US
fl:ma_ln:wiesel-1,Manfred Wiesel,
fl:ya_ln:niwa-1,Yasuki NIWA,
fl:ju_ln:haslam-1,Justin Dax Haslam,
fl:st_ln:wabnik-1,Stefan Wabnik,
fl:ji_ln:lai-58,Jiancheng Lai,
fl:ri_ln:kruse-2,Richard Andrew Kruse,
fl:wi_ln:henson-6,William Henson,
fl:ka_ln:katayama-29,Katsuhiro Katayama,
fl:da_ln:hole-1,David Philip Hole,
fl:ja_ln:juranitch-1,James Charles Juranitch,
fl:ji_ln:luo-204,Jiebo Luo,
fl:ke_ln:ishikawa-20,Kenichi Ishikawa,JP
fl:ro_ln:bosko-1,Robert S. Bosko,
fl:to_ln:iwai-9,Toru Iwai,
fl:hi_ln:yamamoto-32,Hiromasa Yamamoto,
fl:ne_ln:bander-1,Neil H. Bander,US
fl:ro_ln:versluys-1,Robert Thor Versluys,
fl:hu_ln:kim-62,Hui Joong KIM,KR
fl:ca_ln:deranter-1,Carl De Ranter,US
fl:kw_ln:lee-98,Kwan-Hee Lee,
fl:le_ln:bezaire-1,Leon J. Bezaire,
fl:ud_ln:savagaonkar-1,Uday Savagaonkar,
fl:ge_ln:gaudel-1,Gerard G. Gaudel,
fl:ge_ln:jacob-1,Georgy Jacob,
fl:ma_ln:sussman-7,Martin V. Sussman,US
fl:ke_ln:nagayama-4,Keiji Nagayama,
fl:mi_ln:bennett-11,Michael L. Bennett,
fl:to_ln:mizutani-14,Toshiyuki Mizutani,
fl:ni_ln:lunde-1,Nils Lunde,
fl:je_ln:gomez-9,Jesus S. Gomez,US
00fa5ybpcagaeefhyr9thisjw,Marty Seminaroti,
fl:la_ln:mishra-4,Lalan Jee Mishra,US
fl:ch_ln:appley-1,Charles Fitch Appley,
fl:ta_ln:suzuki-97,Takayuki Suzuki,JP
fl:ju_ln:peng-64,Junlin Peng,
fl:yo_ln:park-71,Yoon Bin Park,
fl:hu_ln:zhang-85,Hui Zhang,
fl:to_ln:kol-2,Tomer Kol,
fl:ma_ln:froeschle-1,Mathias Froeschle,
fl:ca_ln:gabriel-1,Calvin T. Gabriel,
fl:vi_ln:dhanasekaran-1,Vijayakumar Dhanasekaran,US
fl:ju_ln:zhai-1,Jun Zhai,
fl:ru_ln:lyon-1,Russell Roy Lyon,
fl:er_ln:marquardt-2,Erich Marquardt,
fl:ch_ln:bocking-1,Chris Bocking,
fl:te_ln:ogino-9,Tetsuo Ogino,
fl:fe_ln:liu-59,Feng Q. Liu,US
fl:ch_ln:muller-37,Christian Muller,DE
fl:an_ln:sharma-59,Anurag Sharma,
fl:ma_ln:umeno-5,Makoto Umeno,
fl:da_ln:middendorf-2,David A. Middendorf,US
fl:ha_ln:sweere-1,Harry C. Sweere,
fl:ak_ln:pundle-1,Akshay Pundle,
fl:al_ln:ibarravonborstel-1,Alejandro Ibarra Von Borstel,
fl:jo_ln:klein-6,Jordan M. KLEIN,
00fbbz7440jnm1ub4xshimdy8,Harry Steven Crouch,
fl:ma_ln:kawamura-18,Maki Kawamura,
fl:na_ln:kasai-3,Naruhiko Kasai,
fl:la_ln:chapple-3,Larry Jake Chapple,
fl:my_ln:nguyen-9,My Tien Nguyen,
fl:mi_ln:matthew-3,Michael K. Matthew,GB
fl:an_ln:rider-3,Andrew James Phillip Rider,NZ
fl:se_ln:miyama-1,Seiji Miyama,
fl:wi_ln:poteat-3,William M. Poteat,
fl:da_ln:cruchelow-1,Darren J. Cruchelow,
fl:se_ln:lim-27,Seong Jae Lim,KR
fl:ro_ln:scott-46,Robert E. Scott,
fl:wa_ln:woo-6,Wayne Eumchan Woo,US
fl:eu_ln:o'donnell-2,Eugene Murphy O'Donnell,
fl:yo_ln:jeong-52,Youn Hak Jeong,
fl:ke_ln:makovy-1,Kevin Makovy,
fl:si_ln:thorp-2,Sidney Thorp,
fl:zh_ln:li-236,Zhenmin Li,US
fl:ja_ln:lee-46,Jae-Young Lee,
fl:jo_ln:devos-2,John De Vos,
fl:se_ln:yoon-7,Sei Seung Yoon,US
fl:ri_ln:bennett-13,Richard M. Bennett,
fl:ha_ln:lee-646,Hana LEE,
fl:sh_ln:attarwala-1,Shabbir Attarwala,US
fl:sh_ln:zhu-95,Shaofen Zhu,
fl:mi_ln:mongelluzzo-1,Michael Mongelluzzo,US
fl:ji_ln:george-8,Jibin George,IN
fl:yu_ln:otsuka-27,Yusaku Otsuka,
fl:pa_ln:spivey-4,Paul Timothy Spivey,
fl:om_ln:salim-1,Omer Abdelazim Salim,
00fdq8ca6eyhrbbryw7w935nc,Elias Murad,
fl:da_ln:kanenari-1,Daisuke Kanenari,
fl:ow_ln:hayden-1,Owen Hayden,
fl:mi_ln:barrault-1,Michel Barrault,
fl:ta_ln:maeda-71,Takashi Maeda,
fl:th_ln:d'muhala-1,Thomas F. D'Muhala,US
fl:gl_ln:o'rourke-1,Glenn O'Rourke,US
fl:je_ln:harris-18,Jeffrey N. Harris,
fl:da_ln:nicholas-5,David C. Nicholas,
fl:hi_ln:jinbo-2,Hiroki Jinbo,JP
fl:ry_ln:hasegawa-10,Ryo Hasegawa,
fl:ch_ln:martincic-1,Christine Martincic,
fl:co_ln:snyder-6,Colin Snyder,
fl:ya_ln:riko-1,Yasuhiro Riko,
fl:ga_ln:zhang-35,Gang Zhang,US
fl:ya_ln:tsai-37,Yan-Ming Tsai,
fl:se_ln:park-166,Seung-kwon PARK,
fl:no_ln:matsumoto-17,Noriyuki Matsumoto,JP
fl:ja_ln:matthews-3,Jacob Burton Matthews,
fl:da_ln:guyot-2,Daniel Guyot,
fl:ri_ln:spurlin-1,Richard Todd Spurlin,
fl:no_ln:takada-9,Noriyuki Takada,
fl:lo_ln:brady-4,Louis J. Brady,
fl:sa_ln:sathish-2,Sailesh Kumar Sathish,
fl:bj_ln:matz-1,Bjorn J. Matz,US
fl:ke_ln:corum-1,Kenneth L. Corum,US
fl:ta_ln:zuinen-1,Takao Zuinen,
fl:el_ln:woods-4,Elizabeth Woods,
fl:ha_ln:campbell-8,Harry J. Campbell,US
fl:os_ln:yano-2,Osamu Yano,
fl:do_ln:kim-296,Dong Jin Kim,
fl:ke_ln:low-4,Kerwin R. Low,
fl:xi_ln:zhang-451,Xingping Zhang,
fl:pa_ln:kumar-24,Pankaj Kumar,
fl:lo_ln:phan-6,Loc Phan,
fl:qi_ln:ye-37,Qiaoyang Ye,US
00fgpsoo1jwasiz2wd0uc1pdx,Paul Counihan,
fl:wa_ln:marconi-1,Walter Marconi,
fl:jo_ln:bennett-55,Jon C. R. Bennett,US
fl:ta_ln:mishima-9,Takashi Mishima,
fl:ka_ln:kamei-13,Kazuaki Kamei,
fl:ro_ln:prieto-3,Rodolfo Prieto,
fl:ro_ln:toellner-1,Robert L. Toellner,
fl:ma_ln:matsen-1,Marc R. Matsen,
fl:sh_ln:okura-7,Shinya OKURA,
fl:je_ln:yoo-85,Jea Yong Yoo,KR
fl:di_ln:dehlinger-1,Dietrich Dehlinger,
fl:pe_ln:navarroalvarez-1,Pedro Jose Navarro Alvarez,
fl:wi_ln:bradford-2,Wiley D. Bradford,
fl:ju_ln:morales-5,Juan Morales,
fl:ji_ln:wang-299,Jia Wang,US
fl:na_ln:patibandla-3,Nag B. Patibandla,
fl:ch_ln:pozzi-1,Charles Anthony Pozzi,
fl:ro_ln:tsugita-1,Ross S. Tsugita,
fl:ph_ln:heatherly-1,Phillip Daniel Heatherly,
fl:to_ln:reichert-1,Todd Reichert,
fl:pe_ln:smith-41,Peter Smith,US
fl:da_ln:sheehan-2,Darren Sheehan,US
fl:h._ln:sanderford-1,"H. Britton Sanderford, Jr.",
fl:ro_ln:steshik-1,Roni Steshik,
fl:ch_ln:bourget-3,Christian Bourget,
fl:ka_ln:suzuki-114,Katsuyoshi Suzuki,
fl:pa_ln:baker-16,Paul Baker,
fl:da_ln:suzuki-9,Daisuke Suzuki,
fl:st_ln:schroeder-7,Stephen Schroeder,
fl:pi_ln:dewaele-3,Piet Dewaele,BE
fl:ch_ln:behling-5,Christoph Behling,
fl:no_ln:mano-1,Nobuyuki Mano,
fl:yu_ln:geshi-1,Yuzo Geshi,
fl:ga_ln:kohl-1,Garrett William Kohl,
fl:yo_ln:lee-721,Youngdae Lee,KR
fl:st_ln:jones-62,Stephen Anthony Bernard Jones,
fl:fr_ln:young-9,Frank G. Young,
fl:fr_ln:bevilacqua-2,Frank Bevilacqua,US
fl:di_ln:kroekel-1,Dieter Kroekel,
fl:yo_ln:kim-84,Yoon J. Kim,
fl:ja_ln:bakker-9,Jan Hendrik Lucas Bakker,
fl:da_ln:roehn-1,Daniel Roehn,
fl:se_ln:morioka-2,Seiji Morioka,
fl:ca_ln:mcneil-5,Catherine P. McNeil,
fl:za_ln:abdo-2,Zafir A. M. Abdo,
fl:da_ln:nilosek-1,David R. Nilosek,
fl:jo_ln:mills-32,Joshua S. Mills,US
fl:st_ln:jones-92,Stephen Jones,
fl:je_ln:boudeville-1,Jean-Claude Boudeville,
fl:ja_ln:powell-15,James Powell,US
fl:ma_ln:shuman-2,Marc Shuman,US
fl:yu_ln:asano-14,Yumi Asano,
fl:sh_ln:kajiya-1,Shunichi Kajiya,
fl:mi_ln:sliger-2,Michael Sliger,
fl:kl_ln:minichshofer-1,Klaus Minichshofer,
fl:pa_ln:shaklee-1,Patrick N. Shaklee,
fl:ry_ln:kondo-9,Ryuji Kondo,
fl:ha_ln:gremplini-1,Hansi Gremplini,
fl:ja_ln:prugsanapan-1,Jane S. Prugsanapan,US
fl:su_ln:mathew-4,Subin Cyriac Mathew,
fl:da_ln:stewart-28,David R. Stewart,
fl:ri_ln:peterson-1,Ricardo A Peterson,
fl:ts_ln:koto-1,Tsukasa Koto,
fl:yu_ln:zhang-57,Yufan Zhang,US
fl:zh_ln:wu-256,Zhenyu Wu,US
fl:ha_ln:rieck-1,Hans-Peter Rieck,
fl:al_ln:urfer-1,Allen D. Urfer,
fl:se_ln:murray-3,Seth Murray,
fl:ic_ln:hongo-1,Ichiro Hongo,JP
fl:mi_ln:larinoff-1,Michael W. Larinoff,
fl:er_ln:sorensen-14,Eric Sorensen,US
fl:lo_ln:sanchez-3,Loraine Sanchez,
fl:sa_ln:ashok-1,Sankaranarayanan Ashok,US
fl:yi_ln:ma-95,Yixin MA,
fl:ti_ln:james-4,Timothy Robin James,
fl:qi_ln:tan-47,Qin Tan,
fl:ts_ln:goto-6,Tsugio Goto,
fl:ye_ln:naveh-1,Yehuda Naveh,
fl:ed_ln:kuziemka-1,Edmund J. Kuziemka,
fl:fr_ln:louw-2,Frank R. Louw,
fl:to_ln:misawa-6,Tomohisa Misawa,JP
fl:xi_ln:chen-573,Xiaolong Chen,
fl:wa_ln:kim-98,Wang-Rae Kim,
fl:su_ln:rao-75,Subramanya Rao,US
fl:ro_ln:buxton-4,Robert Buxton,GB
fl:ad_ln:jensen-3,Adam Jensen,
fl:ho_ln:wu-155,Ho-Chien Wu,
fl:ma_ln:ishida-45,Masahiro Ishida,
00fnwifdxpobh45bm6059w979,John H. Urick,
fl:th_ln:conarty-1,"Thomas J. Conarty, Jr.",
fl:ja_ln:parthasarathy-1,Jayant Parthasarathy,
fl:ya_ln:hsu-34,Yao-Wen Hsu,
fl:ho_ln:overland-1,Howard W. Overland,
fl:da_ln:grabowska-1,David G. Grabowska,
fl:an_ln:yu-37,Anping Yu,
fl:ta_ln:danielyan-2,Tatiana Danielyan,RU
fl:jo_ln:reilly-19,Jonathon Reilly,US
fl:ma_ln:hagimoto-3,Masahiro Hagimoto,
fl:sh_ln:nagaoka-20,Shiro Nagaoka,
fl:is_ln:weinstein-1,Israel Or Weinstein,
fl:mi_ln:paus-1,Michael J. Paus,
fl:br_ln:burchett-1,Brittney Burchett,
fl:yu_ln:lo-10,Yuk-Ming Dennis Lo,
fl:ka_ln:law-10,Kam W. Law,
fl:se_ln:matsuura-4,Seiji Matsuura,
fl:sh_ln:tanaka-27,Shigeru Tanaka,
fl:re_ln:weidemann-1,Reiner Weidemann,
fl:jo_ln:mcclintock-4,Jon Arron McClintock,
fl:ke_ln:imamura-16,Kenshi IMAMURA,
fl:kr_ln:bosiak-1,Krzysztof Bosiak,
fl:go_ln:roosman-1,Gosta Roosman,CA
fl:ma_ln:quade-1,Marshall Lawrence Quade,
fl:er_ln:hawkins-3,Eric Hawkins,
fl:ma_ln:hattori-23,Masayuki Hattori,
fl:hi_ln:kuribayashi-9,Hiromitsu Kuribayashi,
fl:zi_ln:zhang-34,Ziyang Zhang,
fl:ti_ln:ruff-2,Timothy Alan Ruff,
fl:ch_ln:chu-276,Chung K. Chu,
fl:to_ln:uno-15,Tomoki Uno,
fl:yo_ln:sano-42,Yoichi Sano,
fl:gu_ln:harrell-1,Guy L. Harrell,
fl:ke_ln:hampton-4,Keith Hampton,
fl:ga_ln:stetler-1,Gary L. Stetler,
00fq1rp3407e7wkbbijauwq59,Georgy Alexeevich Cheremukhin,
fl:mi_ln:ryner-1,Michael Christian Ryner,US
fl:qi_ln:tang-8,Qing Tang,US
fl:ya_ln:kitamura-2,Yayoi Kitamura,
fl:ti_ln:loucks-2,Tim Loucks,
fl:gr_ln:brewington-1,Grace T. Brewington,
fl:ya_ln:yamauchi-3,Yasuhiro Yamauchi,
fl:ra_ln:lipe-1,Ralph Lipe,
fl:tz_ln:huang-90,Tzu-Sung Huang,
fl:to_ln:shivak-1,Tod A. Shivak,
fl:ro_ln:schmitt-11,Rolf Schmitt,
fl:pa_ln:olson-1,Paulette C. Olson,
fl:yi_ln:ye-39,Yi-Huo Ye,
fl:jo_ln:keefe-3,John Alexander Keefe,
fl:ma_ln:ushida-2,Masayasu Ushida,
fl:wi_ln:greer-4,William R. Greer,US
fl:tr_ln:greenwood-1,Troy A. Greenwood,
fl:tu_ln:hingorani-1,Tushar Hingorani,
fl:si_ln:kaur-1,Simarna Kaur,
fl:da_ln:coveney-2,Daniel Luke Coveney,
fl:ta_ln:akasaka-4,Tatsuo Akasaka,
fl:jo_ln:johnson-161,Joseph Casey Johnson,
fl:gr_ln:adams-5,Gregory K. Adams,
fl:ma_ln:hoover-3,Martin E. Hoover,
fl:sh_ln:gadgil-3,Shweta Gadgil,US
fl:ma_ln:axland-1,Mark Axland,
fl:hs_ln:chen-263,Hsin-Ming Chen,
fl:ge_ln:teufel-1,George R. Teufel,US
fl:ro_ln:fritts-1,Robert W. Fritts,
fl:jo_ln:cole-5,Joshua Douglas Cole,
fl:ka_ln:mcleod-3,Karen McLeod,
fl:je_ln:tate-5,Jeffrey L. Tate,
fl:da_ln:taylor-87,Dale F. Taylor,US
fl:ki_ln:kim-253,Kijun Kim,KR
fl:ke_ln:shibata-7,Kenichi Shibata,
fl:yo_ln:yatsu-2,Yoshiki Yatsu,
fl:yu_ln:guo-58,Yugang Guo,
fl:kl_ln:kopka-1,Klaus Kopka,DE
fl:go_ln:campbell-4,Gordon Iain Campbell,
fl:ja_ln:kim-183,Jang Hun Kim,
fl:da_ln:yoskowitz-1,David Yoskowitz,US
fl:ro_ln:butterfield-6,Robert D. Butterfield,
fl:no_ln:kurihara-5,Norimasa Kurihara,
fl:to_ln:sandstrom-4,Todd L. Sandstrom,
fl:sc_ln:parsons-1,Scott Parsons,
fl:jo_ln:dwyer-15,John J. Dwyer,US
fl:ja_ln:mckee-1,Jacob McKee,US
fl:ma_ln:vanderschaar-2,Maurits Van Der Schaar,
fl:fr_ln:lares-1,Francisco Javier Lares,
fl:yo_ln:tabayashi-3,Yo Tabayashi,
fl:el_ln:nielsen-5,Elsebet Østergaard Nielsen,
fl:tu_ln:rane-1,Tushar Dnyandeo Rane,
fl:ak_ln:uotani-1,Akira Uotani,JP
fl:no_ln:satoh-5,Nobuo Satoh,
00fthyrsgnmdj5d0uf78c6iyo,Attila Fekete,
fl:ko_ln:kobayashi-20,Koji Kobayashi,JP
fl:ro_ln:johnston-5,Ronald A Johnston,
fl:ch_ln:nguyen-35,Chau Nguyen,
fl:ch_ln:lockwood-1,Charles Lockwood,
fl:ro_ln:lesnik-1,Robert Lesnik,
fl:ra_ln:heda-1,Raj Heda,US
fl:ch_ln:fort-1,Chris Fort,
fl:ma_ln:spatafora-2,Mario Spatafora,
fl:ga_ln:anderson-9,Gary J. Anderson,
fl:th_ln:heylmun-1,Thomas S. Heylmun,
fl:no_ln:carroll-3,Noel Carroll,
fl:ge_ln:doerre-1,George Doerre,US
fl:ja_ln:raman-4,Jai Shankar Raman,
fl:ga_ln:fukushi-1,Gakuho Fukushi,
fl:ni_ln:metcalfe-3,Nick Metcalfe,
fl:mu_ln:tak-1,Mun Bae Tak,
fl:mi_ln:sacha-2,Mike Sacha,
fl:hi_ln:uesugi-4,Hirotoshi Uesugi,
fl:ra_ln:schulze-2,Rainer Schulze,
fl:ka_ln:ishimoto-5,Kazumi Ishimoto,
fl:ad_ln:morriscohen-1,Adam Morris-Cohen,US
fl:ju_ln:kim-69,Jung Min Kim,
fl:yo_ln:fukase-1,Yoshiyuki Fukase,
fl:ch_ln:bryant-17,Charles P. Bryant,
fl:sa_ln:tehrani-2,Saied N. Tehrani,
fl:gu_ln:liu-275,Guoming Liu,
fl:uw_ln:breitfeld-1,Uwe Breitfeld,
fl:al_ln:beck-7,Alain Beck,
fl:da_ln:clark-58,David Clark,
fl:ev_ln:hernandez-2,Ever Hernandez,
fl:br_ln:wagner-11,Bryan Wagner,
fl:ch_ln:lau-45,Chun L. Lau,
fl:sh_ln:yang-277,Shan-Yi Yang,
fl:bo_ln:martin-2,Bobby R. Martin,
fl:ka_ln:iwato-2,Kaoru Iwato,
fl:ra_ln:moseley-1,Rachel Moseley,US
fl:ji_ln:jones-6,"Jimmie Jones, Jr.",
fl:gi_ln:desoli-1,Giuseppe Desoli,
fl:m._ln:mock-1,M. Robert Mock,
fl:yo_ln:cho-62,Young Jin Cho,
fl:sh_ln:agrawal-44,Shishir Kumar Agrawal,
fl:da_ln:grant-18,David Grant,
fl:ba_ln:yomtov-3,Barry M. Yomtov,
fl:no_ln:gervais-1,Norman A. Gervais,
fl:do_ln:morris-6,Donald E. Morris,
fl:ma_ln:mason-4,Matthew T. Mason,
fl:sh_ln:tomura-1,Shuji Tomura,
fl:vi_ln:gundi-1,Vinay Gundi,US
fl:il_ln:choi-25,Ill-heung Choi,
fl:su_ln:arcens-1,Suzanne Arcens,
fl:ra_ln:davis-41,Randy Davis,
fl:to_ln:kasamatsu-2,Toru Kasamatsu,
fl:ro_ln:nunez-7,Robert Nunez,
fl:je_ln:li-22,Jenny S. Li,US
fl:ma_ln:staniulis-1,Mark T. Staniulis,US
fl:ro_ln:frey-1,Rodney D. Frey,
fl:ed_ln:ksiezopolski-1,Edwin E. Ksiezopolski,
fl:ta_ln:arai-44,Takahisa Arai,JP
fl:os_ln:nakayama-2,Osamu Nakayama,
fl:zh_ln:lin-148,Zhicheng Lin,
fl:do_ln:hannula-2,Don Hannula,
fl:ro_ln:watzka-1,Roland Watzka,
fl:ma_ln:kunieda-1,Makoto Kunieda,
fl:ch_ln:hightower-4,Charles Hightower,US
fl:wi_ln:cook-7,William Paul Cook,
fl:ro_ln:moore-17,Robert T. Moore,
fl:ja_ln:janick-1,James Janick,
fl:si_ln:hodgson-1,Simon Teanby Hodgson,
fl:hi_ln:kamohara-1,Hiroshi Kamohara,
fl:su_ln:hwang-137,Sujin Hwang,US
fl:ho_ln:li-121,Hong Li,
fl:jo_ln:hinkle-2,Jonathan R. Hinkle,US
