patent_id,inventor_id,company_id
6063544,3,
8667956,0,
11648714,2,
9174947,11,
9147819,3,
D1068260,1,
5724282,0,
4804727,2,
12255805,3,
5760587,0,
10436509,2,
9244950,0,
8167952,4,
6922202,0,
7308015,0,
6141913,0,
4686029,0,
5056180,0,
6035079,3,
8583491,1,
5995933,3,
11233486,1,
7823798,0,
D739081,0,
4599948,0,
7664605,0,
10160920,2,
10694166,4,
8234880,4,
12016596,2,
9481090,0,
7247960,1,
6451490,2,
9246747,0,
8861544,2,
5278634,0,
10822858,1,
9517762,0,
10767787,1,
8291384,0,
11698980,2,
6678563,4,
D669892,1,
5391947,2,
10684154,2,
12164207,2,
7285016,0,
11308219,2,
6741265,1,
10448976,0,
8320367,1,
3958163,0,
12381581,1,
7418116,5,
10399955,2,
8609150,7,
6040054,1,
8588957,4,
12393425,0,
6494659,2,
11572036,0,
7536193,1,
D693451,1,
11323430,0,
D955153,0,
10764535,3,
9103588,0,
10364865,3,
8513617,1,
8510559,0,
4110972,0,
10490362,2,
9175716,0,
9361947,0,
11970429,1,
7419985,2,
11110466,0,
10021677,3,
6923827,1,
D1109617,0,
11917515,2,
8692437,0,
9422333,1,
9596126,1,
5634826,0,
8994490,0,
11300440,2,
4101521,0,
9920319,0,
6328601,0,
10775782,3,
10559503,2,
6753202,4,
D682971,0,
5982579,1,
10258273,1,
8494256,1,
5423854,1,
3975802,0,
6366637,1,
5619499,0,
7123512,1,
11169850,17,
6235488,1,
8076207,1,
9517600,1,
8183944,0,
11494838,0,
10206705,3,
5581377,3,
12350568,3,
10720250,5,
9028088,15,
7923503,1,
11644059,0,
4920088,0,
RE35183,1,
8865484,2,
5060262,2,
8407242,1,
8726847,0,
6337389,0,
12471825,2,
8945291,0,
11219092,0,
7398749,1,
5095855,2,
7914659,2,
11664240,3,
D788851,2,
4421635,2,
10977253,1,
4923510,1,
10315714,0,
RE48308,1,
8516005,4,
12148309,0,
8969281,4,
9389634,0,
6391073,0,
10152638,2,
7075874,2,
10018140,5,
11145603,4,
12269783,3,
12525544,2,
9590927,6,
10609025,1,
6872268,2,
9855996,2,
12327437,1,
7283346,1,
10525404,2,
12530808,3,
7807274,2,
6470999,0,
5626883,0,
6612977,3,
9199396,1,
6251921,13,
5641715,0,
4939155,1,
10379943,1,
8658654,1,
9969121,2,
6492273,2,
D548122,0,
6992359,1,
8993929,0,
12112270,0,
8955329,1,
10909208,1,
11376931,1,
7601742,7,
6368154,0,
5623615,0,
11650279,0,
10311336,4,
D303037,0,
6556282,2,
6289252,2,
6605390,0,
10014023,2,
10137943,3,
8504485,4,
5991989,1,
4590596,0,
7138540,1,
10701167,0,
11389851,2,
9836441,2,
10520492,1,
7287956,6,
6638931,6,
8448952,0,
6509721,0,
D699714,0,
7167836,2,
10117394,0,
6338079,1,
4164148,0,
4154412,0,
10749930,1,
D731975,0,
9894279,0,
7976430,3,
4866256,0,
5065122,0,
9053805,0,
4902948,0,
9699486,3,
10887935,0,
D495694,0,
7221307,0,
11453964,0,
6839741,0,
D511006,1,
11341926,6,
12124832,2,
11421852,3,
6732360,2,
10715457,3,
8430943,0,
8854067,6,
7419131,0,
7771370,3,
6003699,2,
5220015,1,
8339164,0,
9692795,4,
12266718,0,
4298427,2,
12143677,11,
12070892,0,
10792890,0,
8831987,1,
12251386,1,
10539577,2,
10489043,3,
11205046,3,
6216021,0,
8564590,0,
10278624,1,
11757198,0,
10112956,5,
7922650,5,
4605045,0,
4071830,0,
4153636,0,
4910349,2,
11268320,1,
9469226,0,
11158720,2,
7482509,0,
10704064,2,
10363535,2,
10310738,1,
9629064,0,
8605053,2,
7765608,2,
9578176,1,
6623080,0,
4683439,3,
9046441,0,
11406256,2,
10409160,3,
9078134,2,
11837460,0,
8746479,2,
D1099146,6,
10823893,2,
9597270,0,
5409959,4,
11827875,0,
9982031,4,
7201082,2,
4758437,3,
9142653,0,
4771105,0,
10164392,0,
D674769,0,
9960169,0,
11374006,1,
D971324,1,
12516523,0,
6172281,0,
11301749,1,
11010951,3,
7814730,1,
7552545,2,
9065004,2,
4561992,1,
6645100,0,
4444647,0,
5884533,1,
7624926,0,
9774662,2,
5843438,0,
6795556,1,
7572783,10,
12271319,0,
11070210,2,
11295004,5,
11524125,0,
10282619,6,
4838229,0,
10568931,3,
10162489,5,
10201555,0,
9313562,0,
6192224,0,
9622973,0,
8288677,4,
12217223,5,
6297483,2,
6434811,3,
8674494,4,
11848810,1,
11618902,4,
5389100,0,
11364930,4,
4585591,2,
6824828,4,
7137250,2,
6965053,1,
10209966,6,
7400525,0,
D561727,1,
10557823,1,
10437603,0,
12509126,2,
5430855,0,
4687739,1,
4912614,0,
5604603,0,
11473008,1,
12433994,17,
4512292,0,
4504887,0,
8895754,0,
4094411,0,
6564274,3,
9212722,2,
9036385,0,
6137643,0,
11517321,0,
6580473,0,
4450378,1,
11745045,0,
7248887,0,
6548117,0,
7783787,0,
12412108,0,
4912719,1,
5721139,2,
6895716,0,
10212676,1,
6215422,1,
11436226,0,
D912110,0,
6995407,0,
10114639,0,
6740429,0,
4620542,1,
11402355,0,
4664023,1,
10763039,0,
8260096,2,
11790661,1,
11261945,0,
12215214,1,
4732943,3,
6715432,2,
8910202,1,
7780126,2,
4295303,0,
9586239,0,
10843115,4,
5000984,2,
4537728,0,
D904237,0,
7291041,0,
7016548,0,
12500695,5,
9054007,4,
5945129,0,
4672857,0,
12339747,0,
D830439,1,
11170380,0,
11065586,2,
8744501,0,
5580643,0,
7008265,1,
6849848,0,
9390013,1,
7980497,3,
8001412,1,
6985845,0,
6238283,2,
5194368,1,
4907429,0,
5885793,1,
6456711,0,
8992889,3,
7528249,0,
D1060315,3,
10035059,1,
11132114,0,
9123949,0,
9905504,1,
5512104,0,
8169620,1,
8633631,1,
4973871,0,
6673332,0,
D566536,0,
8385534,3,
4992448,1,
5818147,0,
5532808,1,
8423620,2,
11435986,1,
D793886,1,
11172130,2,
7686084,3,
6077468,0,
12285427,6,
6180791,2,
10539588,1,
8956262,1,
7533402,2,
12212676,0,
6573946,0,
8058263,1,
10524503,1,
8210335,0,
4940380,2,
10139991,1,
10344378,4,
4681457,2,
7669047,0,
10768085,0,
10908213,2,
6790988,4,
12062415,2,
10668643,0,
6584435,0,
5250613,1,
4736811,0,
4606586,0,
7826598,1,
8834080,0,
5411182,2,
10234697,0,
11899632,3,
11193892,4,
10610573,1,
11995786,2,
D448877,0,
7581912,0,
4545535,0,
11519536,0,
7014256,3,
8673557,0,
11421354,1,
6066459,0,
7690235,0,
8916593,8,
8631540,0,
10823773,2,
9614396,0,
9808193,1,
11892683,3,
12480329,0,
D1052805,0,
4698459,0,
8295787,4,
6136862,3,
8420348,0,
6223442,0,
8736982,4,
12437521,0,
4836657,3,
6549759,1,
4421697,0,
6719770,2,
D605826,0,
D842740,1,
8067181,1,
5837057,2,
10518598,1,
5126966,2,
11812237,0,
11224311,0,
6822683,0,
8980642,0,
9587943,2,
10355541,2,
5147942,1,
5465091,3,
8685912,3,
7999158,2,
8318517,0,
5316800,2,
11524980,3,
9687936,2,
11304707,4,
10502115,2,
12354892,1,
4449004,1,
4002741,8,
5074673,2,
7316113,0,
12437984,2,
6935752,0,
7395919,0,
D935614,0,
5466559,1,
9364118,1,
H147,0,
12126473,4,
8227299,0,
11944501,2,
D962046,1,
10533003,1,
11209104,1,
12079413,1,
4808724,2,
8957378,0,
9215707,1,
5656637,2,
9426771,2,
8969277,2,
11130146,3,
D691985,0,
6011185,3,
11288323,2,
7547035,0,
11175185,0,
11242105,3,
5463336,0,
10679161,2,
10688725,0,
6067109,0,
H578,1,
3985627,0,
11993947,0,
4652621,1,
D1036985,5,
5341344,0,
9153478,8,
9914733,1,
8048207,1,
7575287,2,
11610938,6,
11394011,0,
11687720,3,
6784868,1,
9392411,0,
11653142,0,
4491671,1,
H445,0,
5469540,0,
10167533,7,
4988336,0,
9475945,2,
11129854,1,
5436063,1,
12474252,0,
6783597,3,
8942907,1,
12423441,0,
8860655,0,
11159570,3,
D828662,0,
10739464,0,
11490359,0,
10293618,1,
9252576,1,
D294967,0,
8438089,2,
8127124,0,
4762715,1,
10883895,3,
7486785,2,
12129988,0,
D978329,0,
11873031,0,
D719883,2,
8211838,2,
10526862,1,
12263816,1,
6215430,0,
5141858,0,
12418606,8,
6894419,2,
4297436,3,
4835553,1,
D885637,4,
8563676,5,
4317514,0,
4315201,0,
7893284,3,
10528017,1,
9108689,4,
9967526,2,
11245032,3,
5249086,0,
6873828,0,
9122028,0,
9908062,0,
11779464,2,
11587569,0,
4243773,2,
7687458,3,
6754290,0,
10410289,1,
6312888,2,
6535424,1,
7102360,2,
8018153,0,
11124183,2,
12060357,5,
11469471,8,
10804905,0,
11701600,4,
10030234,2,
10642045,3,
5799039,0,
D307020,0,
7304359,3,
4814555,0,
11473614,2,
8351032,3,
11805085,0,
9731448,0,
4777267,0,
D356477,0,
9483111,0,
9488492,2,
11950174,3,
3952718,0,
12195508,1,
6727667,0,
5828479,4,
11479726,1,
10545635,1,
7061126,0,
11955124,8,
7599793,3,
9056866,5,
D512328,0,
5569594,2,
9800780,0,
10745325,0,
12050331,1,
8282051,0,
9349509,1,
12473131,0,
9085648,4,
11015659,1,
11797959,6,
12203072,1,
8094107,2,
9020908,3,
6913042,0,
5523351,2,
4530884,0,
10291246,3,
10723738,2,
9087427,0,
9842839,0,
D959832,0,
11023258,1,
10320116,0,
6339662,4,
10888611,6,
5150839,0,
4719295,1,
7888774,0,
11023358,0,
7699316,1,
12120073,0,
7743846,0,
7106566,3,
5937442,2,
10630766,0,
3935652,0,
11488858,3,
7238079,2,
8830082,0,
8223940,1,
12105515,2,
8123998,0,
9721896,2,
12031320,2,
4945536,0,
11286457,0,
10935926,2,
6487653,2,
4598231,1,
8856906,0,
11323672,0,
8098969,1,
5503181,0,
9739710,0,
D597617,2,
11129456,0,
8526199,1,
11301546,2,
11678375,6,
8150522,1,
9798461,2,
11001853,2,
9601133,0,
7587268,0,
10453935,0,
7356716,1,
7120388,0,
11531089,0,
D619564,2,
8418197,1,
8713095,1,
D355543,0,
4735235,1,
7639369,2,
D888014,1,
8477322,3,
8661088,3,
7635498,2,
7311047,0,
8715262,3,
11218458,1,
6030452,0,
D756638,0,
12382256,5,
11284929,0,
4812398,0,
11875243,1,
5999954,2,
9920677,1,
8619340,1,
10013649,0,
9719373,2,
11644545,0,
5153008,0,
5808280,0,
12140847,2,
4150663,0,
6629317,0,
7421117,1,
D1040304,1,
9013628,3,
6663777,0,
9372677,0,
7126295,0,
9718131,2,
8397501,0,
12046195,0,
7127617,1,
11369005,3,
7774655,0,
6258527,3,
10978609,0,
4898788,2,
11405086,2,
4821923,0,
8301168,0,
5286780,0,
9380143,0,
4123300,1,
11897281,1,
8323646,5,
5695375,7,
5771005,0,
12050801,1,
3958680,1,
8183919,1,
4137269,1,
7250772,0,
10585271,1,
9178006,4,
8220981,1,
7431827,2,ca3eedcb-292b-495c-8f04-81e3aa3b4a78
RE44395,0,
10061216,3,
9132968,0,
4390846,1,
9996944,0,
12471273,2,
RE33833,1,
12241666,1,
11316866,4,
9218010,1,
7575774,0,
8120523,1,
10920114,2,
11554884,0,
6500212,0,
7650983,0,
11645603,4,
11880571,1,
5200727,1,
7203850,1,
11639669,0,
5840569,1,
10022059,3,
10733973,2,
5621648,0,
11857524,3,
10265610,2,
5308978,0,
9984803,2,
10211653,1,
6744051,0,
7397343,1,
10886277,2,
5495393,0,
10549437,2,
12490199,6,
11203489,2,
RE45956,0,
5649693,0,
11126358,1,
9548610,1,
11428136,2,
5173322,0,
5152649,0,
8581132,2,
4027416,0,
9485048,2,
10670247,1,
8887786,0,
10107203,1,
5546430,1,
8012655,6,
D1086730,0,
6825325,3,
6444388,2,
7112428,0,
11504752,3,
5997907,0,
5822641,0,
8040960,4,
12258544,0,
11314368,8,
4633273,2,
11907145,1,
6231205,1,
8169750,0,
8694296,1,
12207837,4,
9246125,0,
11152144,0,
10130385,2,
10536923,1,
5019324,0,
D727321,0,
12203110,10,
10381330,2,
9287639,0,
10897886,3,
8652271,2,
D964402,2,
5641941,1,
9098986,0,
6368838,4,
6302595,0,
6236960,2,
6711134,3,
11300962,0,
8678371,0,
12436897,0,
D897639,1,
7995398,0,
9835878,5,
4908667,2,
4261660,0,
10728056,2,
4605568,0,
10807372,3,
12331497,2,
7852798,1,
11090244,0,
11271392,3,
8383424,0,
11331813,1,
10836849,1,
12198703,1,
11897034,1,
11662729,5,
11654015,1,
12263519,3,
11127462,0,
8384719,1,
D569108,0,
9640658,2,
6756180,2,
11706712,4,
7722740,7,
6362341,3,
7929905,0,
6603861,1,
5822256,11,
11575511,3,
11658236,3,
7597612,1,
7208131,0,
5731646,2,
10908910,1,
9653662,2,
6803933,7,
4628420,0,
9013232,1,
10658167,3,
6918707,1,
7208916,1,
11313918,0,
11531790,4,
12295545,10,
4874140,0,
9336948,1,
11502247,1,
10150760,4,
11026189,0,
6535397,2,
7427514,4,
D478506,0,
10054312,0,
4331533,2,
6430575,0,
6963512,0,
5784095,2,
6994384,1,
10405961,1,
8600779,0,
6428680,0,
4065387,0,
11687157,1,
10414907,0,
7255810,0,
11068307,3,
10437333,0,
10029925,1,
6232451,0,
4441656,0,
7273539,0,
7148185,2,
11937151,2,
8929001,0,
4082654,0,
D272312,0,
8686907,4,
9215704,4,
12004696,1,
7606176,1,
11530210,1,
8965854,0,
8067610,0,
8734118,0,
10806092,1,
12139582,0,
11782949,0,
5877563,2,
10551137,1,
7714209,0,
10387296,5,
9120591,2,
D943681,4,
10553922,2,
6141873,2,
7202071,14,
9844406,5,
6962545,0,
12094145,1,
8742127,0,
8990428,2,
D779479,0,
9002691,2,
7213382,3,
8252294,4,
7812886,0,
7164761,1,
5508841,2,
4500731,1,
D264503,0,
8701346,0,
4129624,0,
12504775,0,
D822709,0,
7812538,2,
7407691,0,
8397279,0,
D899329,0,
4165398,0,
12312488,1,
5971499,1,
5502087,0,
9035598,0,
5025081,1,
4081746,1,
12000905,1,
8093103,0,
8941940,1,
11681923,1,
PP24394,0,
7943616,16,
11054755,1,
6873087,0,
12354027,3,
12020268,3,
10001688,1,
10772145,1,
8938784,3,
10054422,0,
H42,1,
7906599,1,
10615940,1,
4197457,0,
10156903,6,
4167693,3,
7182805,0,
6310494,1,
12159636,4,
9195917,2,
8818039,2,
6154650,1,
4488043,0,
8372388,1,
10353806,4,
12502631,0,
8586789,1,
6787871,4,
10466298,2,
9991880,0,
6695525,0,
7790211,1,
11108598,0,
12315498,1,
6175222,1,
11800788,2,
11806181,0,
5917531,3,
10077764,0,
11929721,0,
8405047,1,
6562772,1,
10321441,0,
9175861,0,
10965991,1,
6133763,3,
12243176,2,
9469632,11,
6280112,0,
11076984,2,
4340935,0,
9509377,1,
12125502,1,
5343288,3,
12450904,5,
D813012,0,
6336991,3,
11116226,2,
11784304,1,
9862469,3,
8240340,0,
9665210,1,
10542801,0,
10900819,2,
6118651,1,
8844596,0,
9938852,0,
6428366,1,
8807678,1,
11835451,1,
11102259,4,
7231216,2,
11962287,0,
6688415,1,
4919938,2,
11416710,2,
11570181,0,
10809242,2,
11252413,3,
7724543,3,
6878614,0,
4100210,0,
8601984,1,
11788861,3,
PP26874,0,
10972724,1,
10457502,3,
8820163,3,
8049867,1,
11111661,2,
4182991,0,
9479156,5,
H991,1,
4735204,1,
7495605,0,
7652153,0,
9445226,2,
10803005,1,
D1099956,2,
10563854,3,
6384196,1,
4807541,2,
10627377,1,
10074706,0,
9722301,2,
9525764,5,
7512141,1,
6151204,0,
8312347,2,
11023032,2,
12148609,5,
11268982,2,
8944202,2,
10890400,1,
8292629,3,
7783979,1,
8891877,0,
6917749,2,
4570096,1,
6275232,2,
8994371,0,
11434800,1,
9573617,0,
4401951,0,
11126306,1,
D459376,0,
9645097,7,
10738877,3,
4260128,0,
5467704,0,
6601363,0,
7415082,0,
4944425,0,
6419500,0,
11750461,2,
8942163,1,
5764444,0,
12232855,2,
7270246,0,
7227352,4,
11255513,0,
12104054,3,
8809992,6,
10346855,0,
D699698,1,
11881677,0,
11642672,0,
5115365,0,
5030829,1,
D828686,1,
5687794,0,
11219118,2,
5351633,0,
11298823,0,
9201165,1,
9601122,4,
5781460,2,
4857567,2,
7249231,2,
4966823,0,
10400671,2,
D657557,0,
10191070,2,
9135613,0,
8494232,0,
8832208,0,
12104854,0,
7198078,0,
6716921,5,
6389807,0,
5868724,5,
12365286,2,
D393264,1,
D344451,0,
5989412,1,
5046642,3,
6557638,1,
5783179,4,
5570280,0,
RE43494,1,
10545291,3,
4235853,0,
12356835,0,
10494334,3,
10041620,0,
4998583,2,
7712949,1,
5848376,0,
9203866,2,
9117566,1,
9932139,1,
6300115,3,
6569141,3,
7232338,1,
5699869,0,
D1071237,0,
6038853,3,
7558657,1,
6543595,5,
7869075,0,
7537804,0,
8389935,1,
11209712,0,
10956434,0,
9645974,1,
5025034,0,
7797719,2,
4164092,2,
D842022,3,
7908248,0,
9795391,2,
5205866,1,
11222562,2,
11921067,0,
8197465,1,
8402426,2,
11999981,7,
7209656,1,
6396447,0,
10464808,1,
4225711,1,
D704399,0,
11363812,2,
12125840,4,
9288575,2,
11055211,1,
8312598,0,
7034319,5,
5760519,0,
5766360,1,
D382343,2,
11505174,3,
10642430,0,
8973128,4,
5357863,0,
8424192,0,
10853031,1,
11611518,3,
11541274,2,
6888510,3,
9106339,1,
11910420,4,
4696534,0,
11755154,8,
8134650,5,
10890450,0,
D834198,1,
11307847,0,
10616115,1,
9903364,0,
12323962,6,
9145472,1,
6272822,0,
9583613,1,
12532330,1,
7165836,2,
8517257,0,
9823550,0,
10697512,0,
11335498,4,
9682106,2,
4937040,1,
5907697,0,
10442767,3,
10928496,2,
5552779,2,
10756944,2,
5866785,5,
11311843,1,
8935348,1,
6013390,0,
9622015,1,
6696568,5,
7200337,2,
11979586,2,
4441033,1,
10951033,0,
6527163,0,
9490461,2,
9707234,7,
4154882,1,
10134177,7,
8401435,0,
9326546,4,
11970390,1,
11610108,2,
11123274,4,
5302817,1,
6851197,0,
10018535,0,
7239207,1,
8665802,0,
9354381,1,
8160674,0,
10675686,2,
10483950,2,
6898240,0,
12152613,0,
5090143,1,
6656674,0,
5200182,0,
D631038,1,
8644610,1,
11971420,5,
11775137,0,
9819349,0,
7726143,5,
D988080,0,
11363379,1,
10673426,4,
11263055,0,
5100782,0,
8238355,2,
12399621,3,
7691021,2,
5862022,2,
8528451,1,
5088105,0,
11202301,0,
7473529,1,
D720814,0,
8823148,3,
4021925,0,
7416763,3,
10682469,3,
9361504,0,
5548706,2,
11370261,1,
11887403,1,
8963796,0,
5925999,2,
9749206,1,
9286097,0,
D1055807,0,
8547750,0,
4628340,0,
10374369,1,
7551645,0,
8140573,0,
D517662,0,
3953429,4,
9379802,0,
12468206,0,
11126332,0,
9377316,1,
7229095,8,
4578107,0,
8496060,0,
D611516,0,
8389619,0,
9112221,0,
9408563,0,
5276541,0,
5264786,0,
11616624,2,
11957709,5,
9591125,1,
10858487,2,
D474379,0,
D641124,3,
11451493,3,
10918725,1,
D929312,2,
4367019,0,
10289806,4,
9402110,5,
11162365,0,
11699378,0,
7226349,0,
7578502,1,
8298660,1,
11189040,2,
6254485,1,
6506123,0,
7315239,1,
5521903,3,
D299667,1,
11988988,1,
11904718,4,
4897396,0,
5969372,2,
8404832,1,
D304919,0,
6746934,0,
6887888,4,
12120196,4,
10470162,1,
11308463,1,
6875463,0,
8212568,0,
10326720,2,
8784570,2,
12334245,1,
5970238,1,
11131644,5,
11646131,0,
9536633,2,
11585126,1,
10922829,0,
8395387,0,
11084283,2,
11514720,1,
10761484,0,
11829128,0,
8711704,3,
11441468,4,
11625691,0,
5641054,6,
11875185,1,
11667797,3,
D490097,0,
D583736,2,
11591652,1,
8205991,2,
12406998,3,
5945581,1,
4039954,0,
11241291,4,
4406705,3,
11037246,6,
6274623,2,
7325058,0,
11011499,0,
12153016,4,
6656416,1,
4111405,0,
5447082,0,
6280024,0,
8040557,0,
7320802,1,
12508901,2,
6964012,0,
6920814,2,
12451908,8,
6082621,2,
8238793,2,
11607554,5,
10842001,5,
9027111,2,
4971748,0,
4549871,0,
5225785,1,
5709818,2,
12159107,3,
6171223,1,
4666191,0,
4223675,0,
12155931,2,
D566287,0,
8597404,1,
8372575,0,
8633438,0,
11414725,1,
11451284,4,
5240454,0,
9443394,1,
11295758,0,
7749514,3,
10834954,2,
8652689,0,
10301028,3,
10465342,0,
7698048,4,
9312365,4,
4321104,0,
4896877,2,
10627950,0,
H456,2,
7754717,1,
6837101,0,
5850819,1,
12350386,3,
9679145,0,
10956796,3,
12236912,3,
11323671,1,
6068930,1,
9912884,2,
D611977,2,
6912581,4,
4789239,3,
D639482,0,
7142339,0,
RE49394,0,
11857404,1,
10199286,24,
9829671,2,
9505037,0,
5654480,0,
12417967,1,
11420999,6,
12371841,0,
5216232,1,
8632619,2,
8825384,1,
9858889,3,
11244199,1,
11616028,1,
4308412,1,
9906130,1,
H1096,0,
6632675,1,
8017930,0,
10217898,2,
7014336,1,
6764432,0,
4499909,0,
9622614,0,
6603046,0,
12061212,1,
4698920,2,
5936573,0,
8259401,0,
9616073,1,
8490006,2,
10783691,4,
3952524,0,
11438452,1,
8878387,1,
D301226,0,
11170897,3,
11916007,1,
7523620,0,
6858580,2,
D922412,0,
6494897,1,
8026424,0,
D884495,1,
11814691,2,
11787913,0,
11943233,2,
6769401,1,
D1040993,1,
D884286,4,
D1015162,1,
7967014,2,
5515174,0,
4231891,2,
11586312,2,
7822733,0,
10793762,5,
D449336,0,
10575609,0,
D369001,0,
10587476,2,
6432616,0,
4887290,2,
12024240,1,
4244537,0,
5356687,5,
6094121,1,
5068609,0,
12265038,1,
5480030,1,
8797612,0,
7084823,1,
6021319,0,
9270427,0,
4301391,0,
5952900,1,
10759775,2,
11426307,0,
7435640,0,
D579911,1,
4544372,0,
6761592,0,
9988638,1,
7828141,3,
10131676,1,
6196581,0,
9932328,0,
9373189,0,
10901975,2,
11678315,2,
10063072,0,
4857106,3,
11988270,2,
10039122,0,
D291298,0,
12441204,4,
10043882,4,
7875494,0,
6608236,5,
10509018,3,
7039515,0,
12498394,3,
7726513,1,
10236477,0,
4101267,2,
9871012,0,
8429467,1,
11418925,0,
10649417,0,
7622828,1,
5173796,0,
9847713,0,
9043626,1,
9250506,0,
6553766,7,
D703044,0,
11532074,0,
6787609,1,
10930885,4,
6930433,0,
8494901,1,
7772397,7,
9848444,2,
5267829,0,
5344837,0,
10816488,1,
11458506,2,
10576924,2,
6255328,5,
4551645,1,
7507011,1,
4853385,2,
12004602,0,
12486149,0,
10997423,0,
11870632,3,
10960848,0,
5267720,0,
11267890,3,
7836934,1,
12096803,0,
7655975,3,
10380937,3,
4049184,5,
12185178,3,
6516249,1,
D993118,1,
8810586,0,
5257135,3,
9015807,3,
6459300,0,
7208899,1,
D859325,0,
4714477,0,
9604938,8,
10999294,1,
7776954,0,
12427515,7,
10561854,2,
7436497,1,
10116941,2,
5954020,4,
6184381,1,
7058155,1,
7288319,0,
4601443,0,
8892708,1,
11705326,1,
8586396,4,
11894856,1,
8655551,3,
5538794,1,
9815908,0,
10133564,2,
6909442,3,
8109791,0,
5403571,1,
6828618,1,
6169218,3,
6156152,1,
D571679,0,
5432385,2,
D996612,0,
11083890,0,
8540770,2,
12033981,3,
5610902,1,
10928519,2,
11705492,3,
12352473,0,
7287491,0,
5522196,2,
6153352,0,
6251234,5,
9706615,3,
10847305,2,
3972912,3,
12274968,1,
10637920,1,
7891808,0,
11058444,4,
12250076,5,
9867164,4,
4103628,0,
5396222,4,
11704930,5,
11464138,6,
10461888,0,
7764439,2,
10426583,1,
7955325,6,
4273797,1,
4856407,1,
11792767,5,
11189435,3,
9462542,0,
5358040,1,
11463791,2,
7813609,1,
11856628,5,
5831409,20,
7099103,3,
4597323,0,
8661544,0,
11861541,2,
8521367,2,
5754807,1,
6025540,0,
5471421,0,
10334179,1,
10039330,0,
11943168,4,
9333538,1,
D638043,1,
5120840,2,
7009339,1,
8135960,0,
6933115,1,
7152992,0,
10270389,3,
6055921,1,
10151289,1,
7892621,1,
6057116,0,
6439336,1,
4279540,0,
12232535,1,
7496468,2,
6849438,2,
11508718,1,
12019776,1,
12268212,2,
9899181,4,
7065103,1,
7230580,2,
9067942,5,
4487175,0,
9093986,2,
4901433,0,
11589933,1,
9738566,0,
8453520,3,
5559733,2,
8995684,0,
6552831,1,
10580658,0,
10145363,0,
10859399,1,
D891134,0,
12533316,3,
7391826,1,
11484891,1,
4851570,0,
11846805,1,
10545881,0,
5444785,1,
4122226,0,
4600588,0,
D924656,1,
5073780,1,
6337478,3,
7043772,0,
12288007,2,
7177668,0,
D858587,0,
12443336,14,
12143543,0,
8152569,2,
6478996,0,
6111740,4,
5853217,0,
9999109,1,
8181945,0,
10405191,0,
12375143,5,
8848146,0,
9635313,0,
9771910,3,
10581256,4,
11718602,1,
4426020,1,
11474152,0,
8144095,2,
9757656,0,
11838530,2,
10237399,0,
5583949,0,
12414973,6,
9418956,3,
9091963,0,
5495336,2,
10554089,0,
5128192,0,
5213057,0,
6071826,6,
8805332,0,
11628895,2,
D513268,4,
8346960,1,
10112047,0,
5144417,1,
9390839,4,
11301061,0,
9423174,2,
12171311,2,
5644102,0,
11938621,0,
7923374,3,
5807215,0,
9758383,1,
10780787,1,
6178021,0,
9831689,2,
10716439,0,
7385352,0,
4209734,0,
5139307,0,
6065306,2,
12525622,3,
7173760,0,
5915143,2,
4731479,4,
4851612,0,
4140798,0,
8030067,2,
4236467,0,
7086232,0,
D780335,0,
4239667,1,
11300422,1,
11575068,2,
10997543,4,
8968727,2,
5241644,0,
11443869,6,
9008188,0,
7887582,0,
9259364,1,
D861984,0,
8785180,15,
11804006,1,
11416173,1,
12256417,1,
7049037,4,
12345050,3,
4921718,0,
8782774,7,
9446767,5,
11475414,2,
8137205,3,
7601612,0,
5965988,2,
4792090,0,
4346935,0,
12036962,3,
10236754,3,
6053907,0,
9969689,7,
5534539,2,
4659177,1,
9970102,2,
9109623,0,
11922428,3,
11466673,2,
12502036,2,
7615305,2,
D590402,2,
8546410,1,
7150886,1,
5930615,0,
7002805,1,
6590420,0,
5469503,5,
10132962,0,
D636161,0,
9688763,0,
6446050,1,
6824609,3,
6272268,0,
10542329,2,
8487103,3,
5913562,1,
11352506,0,
5736603,0,
11546665,1,
6716184,2,
12096949,4,
11934662,2,
9124597,2,
8559224,2,
10625002,3,
4262007,0,
7620718,2,
9002232,7,
6352995,0,
D568572,1,
6234532,0,
7914402,0,
4326303,0,
8402392,0,
8407482,0,
10674770,0,
8275335,2,
11876460,0,
9587589,0,
6718451,0,
10156243,1,
12147791,1,
12208714,0,
6851408,2,
7402439,1,
4625153,2,
6018728,0,
12194245,3,
10967617,0,
D989461,0,
5851160,1,
7770887,0,
8871041,1,
12351710,1,
5580892,0,
10059579,0,
11415389,3,
7860831,1,
9313909,0,
4371795,0,
11474875,3,
10826749,1,
6863550,0,
D532957,1,
7884117,8,
5523354,0,
D371284,0,
12011208,2,
11007060,1,
12429283,4,
D931370,2,
7771016,2,
11927614,1,
7029271,1,
11133755,1,
8208723,2,
PP21674,0,
6774092,0,
7033806,0,
12333564,0,
9346196,0,
D861214,1,
D1027949,0,
4814716,1,
12385789,2,
7298688,1,
10909311,1,
11515721,1,
12332935,6,
10831218,0,
6953381,0,
7641897,2,
5567205,3,
10060108,0,
7110381,0,
D860866,0,
4023513,0,
9018143,0,
7669212,6,
9694379,0,
11290848,0,
10302601,0,
6247152,0,
5802862,0,
10389166,0,
7719400,1,
D357119,0,
8862098,1,
7340446,0,
9799930,1,
7036213,7,
5102428,0,
D864430,0,
8021197,3,
D826240,18,
